ngram,f,a,m,sd
prevalent in,2,2,1.0,0.0
merely through,2,2,1.0,0.0
's and,3,2,1.5,0.5
the end,2,2,1.0,0.0
social sciences,2,2,1.0,0.0
"adapt ,",2,2,1.0,0.0
journey on,2,2,1.0,0.0
both as,2,2,1.0,0.0
intricate beauty,2,2,1.0,0.0
", forge",2,2,1.0,0.0
across cultures,2,2,1.0,0.0
its silent,2,2,1.0,0.0
", let",2,2,1.0,0.0
let us,2,2,1.0,0.0
its presence,2,2,1.0,0.0
world that,3,2,1.5,0.5
what it,4,2,2.0,1.0
coexistence with,3,2,1.5,0.5
in doing,2,2,1.0,0.0
we may,2,2,1.0,0.0
system and,3,2,1.5,0.5
change within,2,2,1.0,0.0
who would,2,2,1.0,0.0
processes that,2,2,1.0,0.0
discover new,3,2,1.5,0.5
both humanity,2,2,1.0,0.0
earth alike,2,2,1.0,0.0
a planet,2,2,1.0,0.0
this spirit,2,2,1.0,0.0
ties to,2,2,1.0,0.0
indigenous knowledge,2,2,1.0,0.0
only enriched,2,2,1.0,0.0
collective wisdom,3,2,1.5,0.5
and inspire,2,2,1.0,0.0
the tools,2,2,1.0,0.0
harmonious relationship,2,2,1.0,0.0
to progress,2,2,1.0,0.0
vision of,4,2,2.0,1.0
technology in,3,2,1.5,0.5
international research,4,2,2.0,0.0
advanced materials,3,2,1.5,0.5
create more,2,2,1.0,0.0
the tale,2,2,1.0,0.0
an inspiring,2,2,1.0,0.0
's capacity,2,2,1.0,0.0
towards common,2,2,1.0,0.0
`` quantum,2,2,1.0,0.0
quantum entanglement,4,2,2.0,1.0
principles to,2,2,1.0,0.0
to enable,2,2,1.0,0.0
bodies within,3,2,1.5,0.5
own solar,2,2,1.0,0.0
the overarching,2,2,1.0,0.0
of safeguarding,2,2,1.0,0.0
at enhancing,2,2,1.0,0.0
engagement and,2,2,1.0,0.0
participation in,2,2,1.0,0.0
humanity -,2,2,1.0,0.0
guiding us,2,2,1.0,0.0
", forever",3,2,1.5,0.5
forever changed,2,2,1.0,0.0
changed by,2,2,1.0,0.0
forged through,2,2,1.0,0.0
illuminating a,2,2,1.0,0.0
path toward,2,2,1.0,0.0
centers of,4,2,2.0,1.0
propulsion system,2,2,1.0,0.0
is through,2,2,1.0,0.0
a culture,2,2,1.0,0.0
an incubator,2,2,1.0,0.0
incubator for,2,2,1.0,0.0
sustainable fashion,2,2,1.0,0.0
built upon,2,2,1.0,0.0
the innovative,2,2,1.0,0.0
where technology,3,2,1.5,0.5
the pacific,3,2,1.5,0.5
10 million,2,2,1.0,0.0
creativity .,2,2,1.0,0.0
native to,2,2,1.0,0.0
various regions,2,2,1.0,0.0
's transportation,3,2,1.5,0.5
transportation system,2,2,1.0,0.0
and wind,2,2,1.0,0.0
strategically placed,2,2,1.0,0.0
systems –,2,2,1.0,0.0
and open-air,3,2,1.5,0.5
biodiversity to,2,2,1.0,0.0
cultures across,2,2,1.0,0.0
while respecting,2,2,1.0,0.0
traditions .,3,2,1.5,0.5
facilities equipped,2,2,1.0,0.0
are encouraged,2,2,1.0,0.0
"sunlight ,",2,2,1.0,0.0
that convert,2,2,1.0,0.0
the inhabitants,2,2,1.0,0.0
waste to,2,2,1.0,0.0
materials are,2,2,1.0,0.0
"repurposed ,",2,2,1.0,0.0
for agricultural,2,2,1.0,0.0
use .,2,2,1.0,0.0
through a,2,2,1.0,0.0
", satellite",2,2,1.0,0.0
common goals,2,2,1.0,0.0
; from,5,2,2.5,1.5
system to,2,2,1.0,0.0
galaxies –,2,2,1.0,0.0
tireless efforts,2,2,1.0,0.0
humanity continues,2,2,1.0,0.0
this grand,3,2,1.5,0.5
thrived amidst,2,2,1.0,0.0
amidst an,3,2,1.5,0.5
ever-expanding cosmos,2,2,1.0,0.0
cosmos –,2,2,1.0,0.0
and commitment,2,2,1.0,0.0
quantum communication,8,2,4.0,3.0
communication systems,2,2,1.0,0.0
is dedicated,2,2,1.0,0.0
sustainable aquaculture,3,2,1.5,0.5
"races ,",2,2,1.0,0.0
events –,3,2,1.5,0.5
its citizens,2,2,1.0,0.0
that embraces,2,2,1.0,0.0
embraces the,2,2,1.0,0.0
the arts,2,2,1.0,0.0
"humanities ,",2,2,1.0,0.0
of artistic,7,2,3.5,2.5
improve the,2,2,1.0,0.0
both within,2,2,1.0,0.0
within and,2,2,1.0,0.0
protection initiatives,2,2,1.0,0.0
educational outreach,2,2,1.0,0.0
providing them,2,2,1.0,0.0
company 's,6,2,3.0,2.0
tasked with,2,2,1.0,0.0
"ideas ,",2,2,1.0,0.0
"distances ,",2,2,1.0,0.0
cooperation in,2,2,1.0,0.0
it embodies,2,2,1.0,0.0
while harnessing,2,2,1.0,0.0
harnessing technology,2,2,1.0,0.0
it 's,2,2,1.0,0.0
's a,2,2,1.0,0.0
concept that,2,2,1.0,0.0
inspiring generations,2,2,1.0,0.0
embarking on,3,2,1.5,0.5
mission to,2,2,1.0,0.0
forever altering,2,2,1.0,0.0
efforts on,2,2,1.0,0.0
of brilliant,2,2,1.0,0.0
brilliant minds,2,2,1.0,0.0
unwavering determination,3,2,1.5,0.5
", participants",3,2,1.5,0.5
for what,2,2,1.0,0.0
; each,10,2,5.0,4.0
representing a,2,2,1.0,0.0
journey amidst,2,2,1.0,0.0
enduring commitment,2,2,1.0,0.0
under a,2,2,1.0,0.0
innovation ;,2,2,1.0,0.0
her to,2,2,1.0,0.0
investors who,2,2,1.0,0.0
who shared,2,2,1.0,0.0
vision for,4,2,2.0,0.0
the company,25,2,12.5,6.5
remain steadfast,3,2,1.5,0.5
was founded,2,2,1.0,0.0
's boundaries,2,2,1.0,0.0
the nexus,3,2,1.5,0.5
stands tall,2,2,1.0,0.0
resilience –,2,2,1.0,0.0
paves the,2,2,1.0,0.0
contact with,2,2,1.0,0.0
extraterrestrial civilizations,2,2,1.0,0.0
in distant,2,2,1.0,0.0
galaxies .,2,2,1.0,0.0
to lead,3,2,1.5,0.5
ambitious endeavor,2,2,1.0,0.0
"europa ,",2,2,1.0,0.0
jupiter 's,2,2,1.0,0.0
foster unity,2,2,1.0,0.0
confined to,3,2,1.5,0.5
planet or,3,2,1.5,0.5
members from,2,2,1.0,0.0
through educational,2,2,1.0,0.0
exchanges that,2,2,1.0,0.0
resources required,2,2,1.0,0.0
into deep,2,2,1.0,0.0
"symposium ,",2,2,1.0,0.0
eagerly anticipated,2,2,1.0,0.0
even our,2,2,1.0,0.0
in anticipation,3,2,1.5,0.5
anticipation of,2,2,1.0,0.0
potential challenges,2,2,1.0,0.0
transcends traditional,2,2,1.0,0.0
borders –,2,2,1.0,0.0
drive innovation,2,2,1.0,0.0
new forms,2,2,1.0,0.0
of music,6,2,3.0,2.0
the charge,2,2,1.0,0.0
the phoenix,3,2,1.5,0.5
crew members,3,2,1.5,0.5
their interstellar,2,2,1.0,0.0
precious metals,3,2,1.5,0.5
planets .,2,2,1.0,0.0
the health,2,2,1.0,0.0
and safety,2,2,1.0,0.0
who venture,2,2,1.0,0.0
example for,3,2,1.5,0.5
steps toward,2,2,1.0,0.0
's presence,4,2,2.0,1.0
another .,2,2,1.0,0.0
era where,2,2,1.0,0.0
universe –,3,2,1.5,0.5
a part,2,2,1.0,0.0
as life,4,2,2.0,1.0
becoming an,2,2,1.0,0.0
journey among,2,2,1.0,0.0
values and,2,2,1.0,0.0
and boundless,3,2,1.5,0.5
scientific discovery,2,2,1.0,0.0
discoveries paved,2,2,1.0,0.0
supply chain,2,2,1.0,0.0
simultaneously addressing,2,2,1.0,0.0
lives on,2,2,1.0,0.0
", utilizing",2,2,1.0,0.0
its interstellar,2,2,1.0,0.0
"tower ,",2,2,1.0,0.0
to new,2,2,1.0,0.0
technology far,2,2,1.0,0.0
humanity .,3,2,1.5,0.5
providing vital,3,2,1.5,0.5
future explorers,3,2,1.5,0.5
allowing for,3,2,1.5,0.5
strides in,2,2,1.0,0.0
these breakthroughs,2,2,1.0,0.0
growth across,2,2,1.0,0.0
remains steadfast,3,2,1.5,0.5
battery storage,2,2,1.0,0.0
a clean,2,2,1.0,0.0
"clean ,",2,2,1.0,0.0
of electricity,3,2,1.5,0.5
colonies –,2,2,1.0,0.0
– further,2,2,1.0,0.0
grand ceremony,2,2,1.0,0.0
these artistic,2,2,1.0,0.0
are all,2,2,1.0,0.0
– no,2,2,1.0,0.0
no matter,2,2,1.0,0.0
matter how,2,2,1.0,0.0
sustainability through,2,2,1.0,0.0
investment in,2,2,1.0,0.0
the expense,2,2,1.0,0.0
both a,5,2,2.5,0.5
's accomplishments,2,2,1.0,0.0
change brought,2,2,1.0,0.0
remains dedicated,3,2,1.5,0.5
species ',5,2,2.5,0.5
resilience of,2,2,1.0,0.0
lie ahead,2,2,1.0,0.0
researchers work,2,2,1.0,0.0
navigating an,2,2,1.0,0.0
navigate the,2,2,1.0,0.0
other nations,2,2,1.0,0.0
an example,2,2,1.0,0.0
ventures deeper,2,2,1.0,0.0
in diplomacy,2,2,1.0,0.0
our quest,2,2,1.0,0.0
our home,3,2,1.5,0.5
and paving,2,2,1.0,0.0
paving a,2,2,1.0,0.0
life throughout,2,2,1.0,0.0
between stars,2,2,1.0,0.0
helps maintain,2,2,1.0,0.0
shared goal,2,2,1.0,0.0
draw inspiration,2,2,1.0,0.0
this interstellar,2,2,1.0,0.0
expense of,2,2,1.0,0.0
precious resources,2,2,1.0,0.0
knowledge with,2,2,1.0,0.0
about what,2,2,1.0,0.0
they continued,2,2,1.0,0.0
share in,2,2,1.0,0.0
uncovered vast,2,2,1.0,0.0
vast mineral,3,2,1.5,0.5
mineral deposits,2,2,1.0,0.0
nearby celestial,2,2,1.0,0.0
promised to,2,2,1.0,0.0
to bolster,2,2,1.0,0.0
bolster the,2,2,1.0,0.0
planets ',2,2,1.0,0.0
also offer,2,2,1.0,0.0
in navigating,2,2,1.0,0.0
while highlighting,2,2,1.0,0.0
been made,2,2,1.0,0.0
has reached,2,2,1.0,0.0
the horizon,5,2,2.5,1.5
power in,3,2,1.5,0.5
into everyday,2,2,1.0,0.0
light and,2,2,1.0,0.0
currents with,2,2,1.0,0.0
on land,3,2,1.5,0.5
a renewable,2,2,1.0,0.0
renewable source,3,2,1.5,0.5
in diverse,2,2,1.0,0.0
utilizing the,2,2,1.0,0.0
into earth,2,2,1.0,0.0
regions with,5,2,2.5,1.5
thermal gradients,3,2,1.5,0.5
strains of,2,2,1.0,0.0
systems have,7,2,3.5,1.5
have achieved,2,2,1.0,0.0
reducing their,2,2,1.0,0.0
more advanced,2,2,1.0,0.0
"marketplace ,",2,2,1.0,0.0
"distribution ,",2,2,1.0,0.0
does not,2,2,1.0,0.0
's health,2,2,1.0,0.0
in early,2,2,1.0,0.0
promising as,2,2,1.0,0.0
decade of,4,2,2.0,1.0
made towards,2,2,1.0,0.0
the advancements,2,2,1.0,0.0
advancements and,2,2,1.0,0.0
by each,2,2,1.0,0.0
to resource,2,2,1.0,0.0
an indispensable,2,2,1.0,0.0
"ngos ,",2,2,1.0,0.0
for individuals,2,2,1.0,0.0
made in,2,2,1.0,0.0
that supports,3,2,1.5,0.5
this clean,2,2,1.0,0.0
have seen,2,2,1.0,0.0
increase in,2,2,1.0,0.0
", reaching",2,2,1.0,0.0
cities and,3,2,1.5,0.5
technology have,3,2,1.5,0.5
: breakthroughs,2,2,1.0,0.0
breakthroughs in,3,2,1.5,0.5
genetic engineering,2,2,1.0,0.0
engineering and,2,2,1.0,0.0
to stabilize,2,2,1.0,0.0
wave energy,4,2,2.0,1.0
the exploration,3,2,1.5,0.5
yielded promising,2,2,1.0,0.0
new technologies,3,2,1.5,0.5
their ecological,2,2,1.0,0.0
ecological footprints,2,2,1.0,0.0
footprints .,2,2,1.0,0.0
from coastal,2,2,1.0,0.0
contribute significantly,3,2,1.5,0.5
have demonstrated,2,2,1.0,0.0
expanding its,2,2,1.0,0.0
its reach,3,2,1.5,0.5
have opened,2,2,1.0,0.0
communication technologies,2,2,1.0,0.0
the growth,2,2,1.0,0.0
and utilization,2,2,1.0,0.0
raw materials,3,2,1.5,0.5
construction materials,2,2,1.0,0.0
production –,2,2,1.0,0.0
has enabled,2,2,1.0,0.0
their energy,3,2,1.5,0.5
on research,2,2,1.0,0.0
coupled with,2,2,1.0,0.0
also through,2,2,1.0,0.0
look back,2,2,1.0,0.0
has proven,2,2,1.0,0.0
of each,2,2,1.0,0.0
potential and,2,2,1.0,0.0
another transformative,2,2,1.0,0.0
transformative decade,2,2,1.0,0.0
have revolutionized,2,2,1.0,0.0
gained traction,2,2,1.0,0.0
as sustainable,2,2,1.0,0.0
of produce,2,2,1.0,0.0
fish farming,2,2,1.0,0.0
aquaculture practices,3,2,1.5,0.5
economy model,3,2,1.5,0.5
to design,2,2,1.0,0.0
ocean waves,3,2,1.5,0.5
communities and,3,2,1.5,0.5
also contributing,2,2,1.0,0.0
erosion and,2,2,1.0,0.0
and storm,2,2,1.0,0.0
building materials,2,2,1.0,0.0
by adopting,2,2,1.0,0.0
the carbon,2,2,1.0,0.0
heavily on,2,2,1.0,0.0
"data ,",3,2,1.5,0.5
"real-time ,",2,2,1.0,0.0
systems help,2,2,1.0,0.0
grappled with,2,2,1.0,0.0
", tracking",2,2,1.0,0.0
before they,2,2,1.0,0.0
agencies and,2,2,1.0,0.0
pressing concerns,2,2,1.0,0.0
"concerns ,",2,2,1.0,0.0
measures were,2,2,1.0,0.0
hailed from,2,2,1.0,0.0
inclusivity and,2,2,1.0,0.0
the residents,2,2,1.0,0.0
had only,2,2,1.0,0.0
stability and,2,2,1.0,0.0
farming and,2,2,1.0,0.0
continued advancements,2,2,1.0,0.0
longevity and,2,2,1.0,0.0
sustainability efforts,2,2,1.0,0.0
through various,2,2,1.0,0.0
oceanic resources,2,2,1.0,0.0
freshwater sources,2,2,1.0,0.0
for travelers,2,2,1.0,0.0
minimizing their,2,2,1.0,0.0
their environmental,3,2,1.5,0.5
by applying,2,2,1.0,0.0
footprint associated,2,2,1.0,0.0
public transportation,3,2,1.5,0.5
in reducing,2,2,1.0,0.0
as closed-loop,2,2,1.0,0.0
patterns of,2,2,1.0,0.0
"consumption ,",2,2,1.0,0.0
natural ecosystems,2,2,1.0,0.0
that many,2,2,1.0,0.0
closed-loop recycling,2,2,1.0,0.0
comes to,2,2,1.0,0.0
as cities,2,2,1.0,0.0
through initiatives,2,2,1.0,0.0
local ecosystems,2,2,1.0,0.0
begun to,2,2,1.0,0.0
new standard,2,2,1.0,0.0
architects and,2,2,1.0,0.0
energy as,3,2,1.5,0.5
– contributing,5,2,2.5,1.5
toward achieving,2,2,1.0,0.0
achieving global,2,2,1.0,0.0
life while,2,2,1.0,0.0
water management,2,2,1.0,0.0
electricity or,2,2,1.0,0.0
amounts of,2,2,1.0,0.0
used in,10,2,5.0,4.0
ideal for,2,2,1.0,0.0
infrastructure and,2,2,1.0,0.0
cities :,2,2,1.0,0.0
become increasingly,4,2,2.0,1.0
increasingly apparent,2,2,1.0,0.0
their resilience,2,2,1.0,0.0
events or,2,2,1.0,0.0
– including,2,2,1.0,0.0
including the,2,2,1.0,0.0
reducing landfill,2,2,1.0,0.0
landfill usage,2,2,1.0,0.0
application of,2,2,1.0,0.0
impact through,2,2,1.0,0.0
here are,2,2,1.0,0.0
history but,2,2,1.0,0.0
", cultural",2,2,1.0,0.0
embodied by,3,2,1.5,0.5
interstellar symposium,5,2,2.5,0.5
gathering of,2,2,1.0,0.0
bore witness,2,2,1.0,0.0
missions to,3,2,1.5,0.5
biological systems,2,2,1.0,0.0
into potential,2,2,1.0,0.0
wave motion,2,2,1.0,0.0
thermal energy,4,2,2.0,1.0
water and,3,2,1.5,0.5
and working,2,2,1.0,0.0
produced by,7,2,3.5,2.5
"biogas ,",2,2,1.0,0.0
) in,4,2,2.0,0.0
"form ,",2,2,1.0,0.0
", driving",3,2,1.5,0.5
during periods,3,2,1.5,0.5
underground caverns,2,2,1.0,0.0
water from,2,2,1.0,0.0
combined with,2,2,1.0,0.0
the top,2,2,1.0,0.0
"rivers ,",2,2,1.0,0.0
", underwater",2,2,1.0,0.0
vast and,2,2,1.0,0.0
that promise,2,2,1.0,0.0
island nations,2,2,1.0,0.0
plants to,3,2,1.5,0.5
production systems,4,2,2.0,1.0
many more,2,2,1.0,0.0
became apparent,2,2,1.0,0.0
apparent that,2,2,1.0,0.0
that minimizes,2,2,1.0,0.0
do not,2,2,1.0,0.0
sustainable for,2,2,1.0,0.0
be adapted,2,2,1.0,0.0
adapted for,2,2,1.0,0.0
sun 's,2,2,1.0,0.0
an intriguing,2,2,1.0,0.0
a form,2,2,1.0,0.0
wave power,2,2,1.0,0.0
level .,2,2,1.0,0.0
the waves,7,2,3.5,2.5
in ocean,2,2,1.0,0.0
the enigma,2,2,1.0,0.0
enigma of,2,2,1.0,0.0
and pave,2,2,1.0,0.0
renewed vigor,2,2,1.0,0.0
"vigor ,",2,2,1.0,0.0
quest to,3,2,1.5,0.5
. at,2,2,1.0,0.0
dr. amelia,3,2,1.5,0.5
something extraordinary,2,2,1.0,0.0
100-sentence article,2,2,1.0,0.0
. join,2,2,1.0,0.0
join us,2,2,1.0,0.0
us as,2,2,1.0,0.0
by introducing,2,2,1.0,0.0
through space-time,4,2,2.0,1.0
connection .,2,2,1.0,0.0
", her",2,2,1.0,0.0
"findings ,",2,2,1.0,0.0
groundbreaking project,2,2,1.0,0.0
of previously,2,2,1.0,0.0
vital for,2,2,1.0,0.0
external factors,2,2,1.0,0.0
profound :,2,2,1.0,0.0
with experts,2,2,1.0,0.0
human civilization,3,2,1.5,0.5
their impact,3,2,1.5,0.5
a glimpse,2,2,1.0,0.0
our universe,7,2,3.5,0.5
profound level,2,2,1.0,0.0
for communication,2,2,1.0,0.0
communication .,3,2,1.5,0.5
"partners ,",2,2,1.0,0.0
global scientific,2,2,1.0,0.0
reshape our,2,2,1.0,0.0
conclusion (,2,2,1.0,0.0
are left,2,2,1.0,0.0
left with,2,2,1.0,0.0
profound appreciation,2,2,1.0,0.0
the fabric,4,2,2.0,0.0
world of,2,2,1.0,0.0
the work,2,2,1.0,0.0
by dr.,2,2,1.0,0.0
knows no,2,2,1.0,0.0
no bounds,2,2,1.0,0.0
communication and,3,2,1.5,0.5
the notion,2,2,1.0,0.0
notion that,2,2,1.0,0.0
", revealing",3,2,1.5,0.5
layers of,2,2,1.0,0.0
) the,9,2,4.5,3.5
the goal,2,2,1.0,0.0
"expertise ,",2,2,1.0,0.0
unprecedented level,2,2,1.0,0.0
"undertaking ,",2,2,1.0,0.0
"approached ,",2,2,1.0,0.0
eyes .,2,2,1.0,0.0
was unveiled,2,2,1.0,0.0
unveiled during,2,2,1.0,0.0
a poignant,2,2,1.0,0.0
poignant reminder,2,2,1.0,0.0
in each,2,2,1.0,0.0
"domain ,",2,2,1.0,0.0
new paths,2,2,1.0,0.0
things within,2,2,1.0,0.0
resonated through,3,2,1.5,0.5
was known,3,2,1.5,0.5
upon this,3,2,1.5,0.5
"foundation ,",2,2,1.0,0.0
glow of,2,2,1.0,0.0
with luminous,2,2,1.0,0.0
potential habitats,2,2,1.0,0.0
for extraterrestrial,2,2,1.0,0.0
extraterrestrial life,2,2,1.0,0.0
life but,2,2,1.0,0.0
also helped,2,2,1.0,0.0
to identify,2,2,1.0,0.0
further study,2,2,1.0,0.0
. back,2,2,1.0,0.0
researchers began,2,2,1.0,0.0
the path,7,2,3.5,2.5
not without,2,2,1.0,0.0
resources with,2,2,1.0,0.0
community bound,2,2,1.0,0.0
"enlightenment ,",3,2,1.5,0.5
instantaneous communication,2,2,1.0,0.0
"civilizations ,",2,2,1.0,0.0
", leveraging",2,2,1.0,0.0
which could,3,2,1.5,0.5
their mission,4,2,2.0,1.0
to mitigating,2,2,1.0,0.0
discovery made,2,2,1.0,0.0
"mission ,",3,2,1.5,0.5
a quest,2,2,1.0,0.0
"space-time ,",3,2,1.5,0.5
as beacons,5,2,2.5,1.5
left an,3,2,1.5,0.5
unity amidst,18,2,9.0,7.0
amidst diversity,19,2,9.5,7.5
be known,2,2,1.0,0.0
and aquaculture,3,2,1.5,0.5
coral reefs,3,2,1.5,0.5
and marine,13,2,6.5,2.5
accessible than,2,2,1.0,0.0
we reflect,2,2,1.0,0.0
altered our,2,2,1.0,0.0
our perception,2,2,1.0,0.0
an interconnected,2,2,1.0,0.0
of cosmic,6,2,3.0,1.0
– values,2,2,1.0,0.0
values that,2,2,1.0,0.0
been instrumental,2,2,1.0,0.0
and diplomacy,2,2,1.0,0.0
diplomacy .,2,2,1.0,0.0
to connect,2,2,1.0,0.0
wonders .,2,2,1.0,0.0
marine biology,5,2,2.5,1.5
deep understanding,2,2,1.0,0.0
between human,3,2,1.5,0.5
the art,2,2,1.0,0.0
a connection,2,2,1.0,0.0
cultures that,3,2,1.5,0.5
this unity,2,2,1.0,0.0
community united,2,2,1.0,0.0
their collective,3,2,1.5,0.5
by those,2,2,1.0,0.0
together .,4,2,2.0,1.0
beneath our,3,2,1.5,0.5
oceans .,4,2,2.0,1.0
the marine,2,2,1.0,0.0
these underwater,14,2,7.0,6.0
pollution .,2,2,1.0,0.0
the underwater,3,2,1.5,0.5
its research,2,2,1.0,0.0
to marine,8,2,4.0,1.0
energy harvesting,2,2,1.0,0.0
system capable,4,2,2.0,0.0
of converting,2,2,1.0,0.0
power for,2,2,1.0,0.0
towards unlocking,2,2,1.0,0.0
secrets behind,2,2,1.0,0.0
"harmony ,",2,2,1.0,0.0
", aimed",2,2,1.0,0.0
monumental achievement,2,2,1.0,0.0
spearheaded by,2,2,1.0,0.0
marine conservation,10,2,5.0,2.0
conservation and,4,2,2.0,1.0
work closely,3,2,1.5,0.5
filtration systems,4,2,2.0,1.0
of providing,2,2,1.0,0.0
drinking water,4,2,2.0,1.0
from seawater,2,2,1.0,0.0
in marine,3,2,1.5,0.5
have uncovered,2,2,1.0,0.0
hold the,2,2,1.0,0.0
the key,2,2,1.0,0.0
medical breakthroughs,3,2,1.5,0.5
breakthroughs or,2,2,1.0,0.0
on ocean,4,2,2.0,0.0
stewardship –,2,2,1.0,0.0
the culture,3,2,1.5,0.5
all inhabitants,2,2,1.0,0.0
marine life,10,2,5.0,3.0
", introducing",2,2,1.0,0.0
essential to,2,2,1.0,0.0
an endless,2,2,1.0,0.0
of fresh,2,2,1.0,0.0
fresh produce,3,2,1.5,0.5
produce from,2,2,1.0,0.0
the ocean,5,2,2.5,0.5
of sustaining,3,2,1.5,0.5
earth –,6,2,3.0,1.0
forever changing,2,2,1.0,0.0
's early,2,2,1.0,0.0
challenges :,2,2,1.0,0.0
task of,2,2,1.0,0.0
worlds apart,2,2,1.0,0.0
and collaborative,2,2,1.0,0.0
human innovation,2,2,1.0,0.0
who draw,2,2,1.0,0.0
's coastal,3,2,1.5,0.5
for marine,2,2,1.0,0.0
seeking refuge,2,2,1.0,0.0
refuge from,2,2,1.0,0.0
clean water,2,2,1.0,0.0
management strategies,2,2,1.0,0.0
models for,3,2,1.5,0.5
presented by,3,2,1.5,0.5
humanity can,2,2,1.0,0.0
profound respect,2,2,1.0,0.0
ambitious journey,2,2,1.0,0.0
"oceans ,",3,2,1.5,0.5
thrive .,3,2,1.5,0.5
city has,2,2,1.0,0.0
has expanded,2,2,1.0,0.0
origins .,2,2,1.0,0.0
change while,2,2,1.0,0.0
by earth,2,2,1.0,0.0
most ambitious,2,2,1.0,0.0
advanced spacecraft,2,2,1.0,0.0
exploration but,2,2,1.0,0.0
against cosmic,2,2,1.0,0.0
of withstanding,3,2,1.5,0.5
with self-sufficient,2,2,1.0,0.0
star systems,2,2,1.0,0.0
equilibrium .,2,2,1.0,0.0
realms .,6,2,3.0,0.0
the crystalline,2,2,1.0,0.0
composed entirely,2,2,1.0,0.0
of excellence,4,2,2.0,1.0
within underwater,3,2,1.5,0.5
spirit that,2,2,1.0,0.0
's marine,3,2,1.5,0.5
the population,2,2,1.0,0.0
to renewable,2,2,1.0,0.0
remains at,3,2,1.5,0.5
life within,5,2,2.5,0.5
place of,3,2,1.5,0.5
evident that,4,2,2.0,0.0
have evolved,2,2,1.0,0.0
symbols of,2,2,1.0,0.0
", architecture",2,2,1.0,0.0
"stewardship ,",2,2,1.0,0.0
"it ,",2,2,1.0,0.0
population growth,2,2,1.0,0.0
ocean 's,2,2,1.0,0.0
of various,2,2,1.0,0.0
setting a,4,2,2.0,1.0
on external,2,2,1.0,0.0
and architects,2,2,1.0,0.0
architects .,2,2,1.0,0.0
disruption to,2,2,1.0,0.0
a cornerstone,2,2,1.0,0.0
ambitious projects,2,2,1.0,0.0
the culinary,3,2,1.5,0.5
experiment with,2,2,1.0,0.0
for underwater,2,2,1.0,0.0
a constant,2,2,1.0,0.0
harnessing oceanic,2,2,1.0,0.0
to maximize,2,2,1.0,0.0
have allowed,2,2,1.0,0.0
unity that,3,2,1.5,0.5
as stewards,2,2,1.0,0.0
here that,2,2,1.0,0.0
in underwater,4,2,2.0,1.0
else on,5,2,2.5,1.5
activity .,2,2,1.0,0.0
's history,5,2,2.5,1.5
countless generations,2,2,1.0,0.0
growth without,2,2,1.0,0.0
between progress,2,2,1.0,0.0
to underwater,3,2,1.5,0.5
advances in,2,2,1.0,0.0
more robust,2,2,1.0,0.0
tidal turbines,2,2,1.0,0.0
for ocean,2,2,1.0,0.0
dedication towards,2,2,1.0,0.0
oceans while,4,2,2.0,1.0
while setting,2,2,1.0,0.0
agriculture .,6,2,3.0,1.0
discovered by,3,2,1.5,0.5
not found,2,2,1.0,0.0
creatures with,2,2,1.0,0.0
forests and,3,2,1.5,0.5
dive into,2,2,1.0,0.0
most remarkable,2,2,1.0,0.0
cornerstone of,2,2,1.0,0.0
nurturing the,2,2,1.0,0.0
fostered even,2,2,1.0,0.0
also played,2,2,1.0,0.0
issues such,2,2,1.0,0.0
global environmental,2,2,1.0,0.0
their continued,2,2,1.0,0.0
secrets and,2,2,1.0,0.0
was here,2,2,1.0,0.0
of any,2,2,1.0,0.0
any potential,2,2,1.0,0.0
coral reef,2,2,1.0,0.0
"ruins ,",3,2,1.5,0.5
"inhabitants ,",5,2,2.5,1.5
and celebrated,2,2,1.0,0.0
not lost,2,2,1.0,0.0
space explorers,2,2,1.0,0.0
unique ecosystems,2,2,1.0,0.0
interacted with,2,2,1.0,0.0
the distant,2,2,1.0,0.0
shelter from,2,2,1.0,0.0
and gatherings,2,2,1.0,0.0
are a,2,2,1.0,0.0
sight to,2,2,1.0,0.0
to behold,2,2,1.0,0.0
to captivate,2,2,1.0,0.0
future prospects,2,2,1.0,0.0
prospects for,2,2,1.0,0.0
"species ,",2,2,1.0,0.0
that continue,2,2,1.0,0.0
extraction techniques,2,2,1.0,0.0
responsible practices,2,2,1.0,0.0
delicate ecosystems,2,2,1.0,0.0
harnessed the,2,2,1.0,0.0
with intricate,2,2,1.0,0.0
was home,3,2,1.5,0.5
while preventing,2,2,1.0,0.0
– some,2,2,1.0,0.0
farming practices,3,2,1.5,0.5
also home,2,2,1.0,0.0
to numerous,2,2,1.0,0.0
the complex,2,2,1.0,0.0
arrived on,2,2,1.0,0.0
also inspiring,2,2,1.0,0.0
balance of,5,2,2.5,0.5
connect with,2,2,1.0,0.0
to enchant,2,2,1.0,0.0
protected by,2,2,1.0,0.0
global biodiversity,2,2,1.0,0.0
; thus,3,2,1.5,0.5
discoveries made,2,2,1.0,0.0
", climate",2,2,1.0,0.0
reaches of,3,2,1.5,0.5
breakthroughs to,2,2,1.0,0.0
to cultural,2,2,1.0,0.0
as diverse,2,2,1.0,0.0
that balance,4,2,2.0,1.0
power as,2,2,1.0,0.0
from one,2,2,1.0,0.0
", once",2,2,1.0,0.0
"canopy ,",2,2,1.0,0.0
", now",2,2,1.0,0.0
– reminding,3,2,1.5,0.5
blue planet,4,2,2.0,1.0
protect and,2,2,1.0,0.0
